Detailed Job Status
"This report shows the jobs details for selected job types, policy types and schedule types "
"Report Time Frame:Jan 15, 2024 12:00:00 AM to Feb 16, 2024 11:59:00 PM"
Job ID,Server Name,Status Code,Job Type,Client Name,Start Time,End Time,Duration,Volume(GB),Number of Files ,Throughput (KB/sec)
1059623,Siebackup,0,Backup,ACUETURNWEBPRU,"Jan 28, 2024 12:00:42 AM","Jan 28, 2024 12:04:49 AM",00:04:07,0.53,802,"16,505"
1059624,Siebackup,0,Backup,Acuekoratas,"Jan 28, 2024 12:00:43 AM","Jan 28, 2024 12:33:25 AM",00:32:42,64.18,414,"34,761"
1059625,Siebackup,0,Backup,ACUEBIERAI,"Jan 28, 2024 12:00:43 AM","Jan 28, 2024 2:15:37 AM",02:14:54,2.91,"916,387","98,640"
1059626,Siebackup,0,Backup,Acuekoratas,"Jan 28, 2024 12:00:43 AM","Jan 28, 2024 12:01:18 AM",00:00:35,0,0,0
1059627,Siebackup,0,Backup,ACUEFME,"Jan 28, 2024 12:00:43 AM","Jan 28, 2024 12:05:01 AM",00:04:18,0.64,802,"19,725"
1059628,Siebackup,0,Backup,Acuelamus,"Jan 28, 2024 12:00:47 AM","Jan 28, 2024 12:02:51 AM",00:02:04,0,65,"13,412"
1059629,Siebackup,0,Backup,Acuelamus,"Jan 28, 2024 12:00:48 AM","Jan 28, 2024 12:02:34 AM",00:01:46,1.01,"2,164","21,805"
1059630,Siebackup,0,Backup,Acuelamus,"Jan 28, 2024 12:00:49 AM","Jan 28, 2024 12:06:15 AM",00:05:26,0,0,0
1059631,Siebackup,84,Backup,ACUEBREMENAPL_Restore050423,"Jan 28, 2024 12:00:54 AM","Jan 28, 2024 12:21:27 AM",00:20:33,0,"38,000",0
1059632,Siebackup,0,Backup,acuebilbao(06-07-21 10:12),"Jan 28, 2024 12:01:29 AM","Jan 28, 2024 1:56:29 AM",01:55:00,936.83,11,"146,903"
1059633,Siebackup,0,Backup,acuebilbao(06-07-21 10:12),"Jan 28, 2024 12:01:30 AM","Jan 28, 2024 12:04:19 AM",00:02:49,0,5,"1,414"
1059634,Siebackup,0,Backup,acuebilbao(06-07-21 10:12),"Jan 28, 2024 12:01:31 AM","Jan 28, 2024 12:04:59 AM",00:03:28,0.18,5,"29,202"
1059635,Siebackup,0,Backup,ACUEERDASIMAG,"Jan 28, 2024 12:01:25 AM","Jan 28, 2024 12:18:59 AM",00:17:34,0.86,"450,165","79,224"
1059636,Siebackup,0,Backup,acuebilbao(06-07-21 10:12),"Jan 28, 2024 12:01:34 AM","Jan 28, 2024 12:05:39 AM",00:04:05,0,5,"1,240"
1059637,Siebackup,0,Backup,acuebilbao(06-07-21 10:12),"Jan 28, 2024 12:01:38 AM","Jan 28, 2024 12:06:29 AM",00:04:51,0.01,5,939
1059638,Siebackup,0,Backup,acuebilbao(06-07-21 10:12),"Jan 28, 2024 12:01:44 AM","Jan 28, 2024 10:00:35 PM",21:58:51,"9,237.4",24,"148,882"
1059639,Siebackup,0,Backup,ACUEALAVES,"Jan 28, 2024 12:03:50 AM","Jan 28, 2024 4:18:57 AM",04:15:07,6.62,"1,831,942","39,246"
1059640,Siebackup,0,Backup,ACUEANTMAN,"Jan 28, 2024 12:04:11 AM","Jan 28, 2024 12:06:25 AM",00:02:14,2.17,"2,113","23,994"
1059641,Siebackup,0,Backup,virtualdbsql16.acueducto.red,"Jan 28, 2024 12:04:32 AM","Jan 28, 2024 2:01:45 AM",01:57:13,0,1,11
1059642,Siebackup,0,Backup,wasap01,"Jan 28, 2024 12:08:00 AM","Jan 28, 2024 12:13:21 AM",00:05:21,8.94,"61,539","31,613"
1059643,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 28, 2024 12:08:04 AM","Jan 28, 2024 12:08:05 AM",00:00:01,0,0,0
1059644,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 28, 2024 12:08:06 AM","Jan 28, 2024 12:08:07 AM",00:00:01,0,0,0
1059645,Siebackup,0,Backup,quickplace,"Jan 28, 2024 12:08:46 AM","Jan 28, 2024 12:09:03 AM",00:00:17,0,659,"5,944"
1059646,Siebackup,0,Backup,quickplace,"Jan 28, 2024 12:08:46 AM","Jan 28, 2024 1:30:35 AM",01:21:49,0.25,"48,097","53,754"
1059647,Siebackup,0,Backup,quickplace,"Jan 28, 2024 12:08:46 AM","Jan 28, 2024 12:10:13 AM",00:01:27,0.01,"12,945","19,385"
1059648,Siebackup,0,Backup,quickplace,"Jan 28, 2024 12:08:47 AM","Jan 28, 2024 12:31:19 AM",00:22:32,2.69,"13,200","34,830"
1059649,Siebackup,0,Backup,quickplace,"Jan 28, 2024 12:08:47 AM","Jan 28, 2024 12:09:05 AM",00:00:18,0,3,"11,000"
1059650,Siebackup,0,Duplication,L-SIEBACKUP,"Jan 28, 2024 12:11:04 AM","Jan 28, 2024 2:34:41 AM",02:23:37,1.23,0,0
1059651,Siebackup,0,Backup,wasprd,"Jan 28, 2024 12:13:00 AM","Jan 28, 2024 12:13:33 AM",00:00:33,0.02,"44,381","342,569"
1059652,Siebackup,0,Backup,ACUEMAINZ,"Jan 28, 2024 12:13:48 AM","Jan 28, 2024 12:33:05 AM",00:19:17,98.87,"394,049","90,729"
1059653,Siebackup,0,Backup,wastest,"Jan 28, 2024 12:18:00 AM","Jan 28, 2024 12:18:39 AM",00:00:39,0.01,"60,756","315,839"
1059654,Siebackup,0,Backup,backupsmp,"Jan 28, 2024 12:18:24 AM","Jan 28, 2024 12:24:09 AM",00:05:45,1.14,10,"6,423"
1059655,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 28, 2024 12:21:22 AM","Jan 28, 2024 12:21:23 AM",00:00:01,0,0,0
1059656,Siebackup,0,Backup,backupsmp,"Jan 28, 2024 12:24:20 AM","Jan 28, 2024 12:28:51 AM",00:04:31,0.85,6,"4,108"
1059657,Siebackup,0,Duplication,L-SIEBACKUP,"Jan 28, 2024 12:26:04 AM","Jan 28, 2024 2:49:53 AM",02:23:49,66.41,0,0
1059658,Siebackup,0,Backup,wpsdbdev-bck,"Jan 28, 2024 12:28:00 AM","Jan 28, 2024 12:34:07 AM",00:06:07,0,0,0
1059659,Siebackup,0,Backup,wpsdbdev-bck,"Jan 28, 2024 12:28:00 AM","Jan 28, 2024 12:34:07 AM",00:06:07,0.17,7,"164,699"
1059660,Siebackup,0,Backup,wpsdbdev-bck,"Jan 28, 2024 12:28:00 AM","Jan 28, 2024 12:28:09 AM",00:00:09,0,1,"32,000"
1059661,Siebackup,0,Backup,wpsdbdev-bck,"Jan 28, 2024 12:28:00 AM","Jan 28, 2024 12:28:09 AM",00:00:09,0,1,"32,000"
1059662,Siebackup,0,Backup,wpsdbdev-bck,"Jan 28, 2024 12:28:00 AM","Jan 28, 2024 12:28:11 AM",00:00:11,0,760,"83,200"
1059663,Siebackup,0,Backup,wpsdbdev-bck,"Jan 28, 2024 12:28:00 AM","Jan 28, 2024 12:28:15 AM",00:00:15,0.02,285,"83,992"
1059664,Siebackup,0,Backup,backupsmp,"Jan 28, 2024 12:28:57 AM","Jan 28, 2024 12:32:47 AM",00:03:50,0.28,2,"4,179"
1059665,Siebackup,0,Backup,virtualbmcdb14,"Jan 28, 2024 12:30:00 AM","Jan 28, 2024 12:48:59 AM",00:18:59,0,0,0
1059666,Siebackup,0,Backup,backupsmp,"Jan 28, 2024 12:32:55 AM","Jan 28, 2024 12:33:45 AM",00:00:50,0.01,9,"310,526"
1059667,Siebackup,0,Backup,virtualbmcdb14,"Jan 28, 2024 12:33:08 AM","Jan 28, 2024 12:34:47 AM",00:01:39,8.68,22,"127,692"
1059668,Siebackup,0,Backup,wpspro-bck,"Jan 28, 2024 12:37:00 AM","Jan 28, 2024 12:44:49 AM",00:07:49,0,0,0
1059669,Siebackup,0,Backup,wpspro-bck,"Jan 28, 2024 12:37:00 AM","Jan 28, 2024 12:44:49 AM",00:07:49,0.37,"920,491","86,185"
1059670,Siebackup,0,Backup,ACUEDXUN,"Jan 28, 2024 12:42:34 AM","Jan 28, 2024 1:31:37 AM",00:49:03,71.46,"749,215","26,228"
1059671,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 28, 2024 12:48:36 AM","Jan 28, 2024 12:50:10 AM",00:01:34,0,0,0
1059672,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 28, 2024 12:48:38 AM","Jan 28, 2024 12:50:43 AM",00:02:05,0,0,0
1059673,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 28, 2024 12:48:40 AM","Jan 28, 2024 12:48:48 AM",00:00:08,0,0,0
1059674,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 28, 2024 12:50:46 AM","Jan 28, 2024 12:51:30 AM",00:00:44,0,0,0
1059675,Siebackup,0,Backup,waspre,"Jan 28, 2024 12:55:00 AM","Jan 28, 2024 12:59:43 AM",00:04:43,0.01,"53,200","47,507"
1059676,Siebackup,84,Backup,wpsdbpro-bck,"Jan 28, 2024 1:00:00 AM","Jan 28, 2024 1:28:45 AM",00:28:45,0,3,"196,816"
1059677,Siebackup,0,Backup,ACUEMIM01_Rest21123,"Jan 28, 2024 1:00:00 AM","Jan 28, 2024 1:01:15 AM",00:01:15,0,"25,778","14,188"
1059678,Siebackup,0,Backup,ACUEMIM02_Rest210123,"Jan 28, 2024 1:00:00 AM","Jan 28, 2024 1:01:57 AM",00:01:57,0,"32,746","8,375"
1059679,Siebackup,0,Backup,ACUETOOLBOX,"Jan 28, 2024 1:00:00 AM","Jan 28, 2024 1:08:57 AM",00:08:57,0,0,0
1059680,Siebackup,0,Snapshot,ACUEDUDONNA19,"Jan 28, 2024 1:00:00 AM","Jan 28, 2024 1:06:27 AM",00:06:27,0,0,0
1059681,Siebackup,0,Duplication,L-SIEBACKUP,"Jan 28, 2024 1:00:02 AM","Jan 28, 2024 1:40:43 AM",00:40:41,227.98,0,0
1059682,Siebackup,0,Duplication,L-SIEBACKUP,"Jan 28, 2024 1:00:02 AM","Jan 28, 2024 2:59:29 AM",01:59:27,507.27,0,0
1059683,Siebackup,0,Duplication,L-SIEBACKUP,"Jan 28, 2024 1:00:02 AM","Jan 28, 2024 3:32:09 AM",02:32:07,206.44,0,0
1059684,Siebackup,0,Duplication,L-SIEBACKUP,"Jan 28, 2024 1:00:02 AM","Jan 28, 2024 4:15:53 AM",03:15:51,280.69,0,0
1059685,Siebackup,0,Backup,waspre,"Jan 28, 2024 1:00:43 AM","Jan 28, 2024 1:01:23 AM",00:00:40,0.01,"53,201","764,435"
1059686,Siebackup,0,Backup,ACUETOOLBOX,"Jan 28, 2024 1:00:46 AM","Jan 28, 2024 1:03:19 AM",00:02:33,0,"26,943","6,257"
1059687,Siebackup,0,Backup,ACUETOOLBOX,"Jan 28, 2024 1:00:47 AM","Jan 28, 2024 1:08:49 AM",00:08:02,0.02,"125,581","18,393"
1059688,Siebackup,0,Backup,ACUEDUDONNA19,"Jan 28, 2024 1:00:54 AM","Jan 28, 2024 1:06:05 AM",00:05:11,2.82,"1,145","1,283,728"
1059689,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 28, 2024 1:05:50 AM","Jan 28, 2024 1:05:52 AM",00:00:02,0,0,0
1059690,Siebackup,0,Backup,ACUEAMAZONAS01,"Jan 28, 2024 1:10:00 AM","Jan 28, 2024 1:30:53 AM",00:20:53,0,0,0
1059691,Siebackup,0,Backup,ACUEAMAZONAS01,"Jan 28, 2024 1:10:00 AM","Jan 28, 2024 1:30:53 AM",00:20:53,2.45,991,"71,143"
1059692,Siebackup,0,Duplication,L-SIEBACKUP,"Jan 28, 2024 1:11:05 AM","Jan 28, 2024 2:50:25 AM",01:39:20,1.49,0,0
1059693,Siebackup,0,Backup,ACUELEHON,"Jan 28, 2024 1:12:11 AM","Jan 28, 2024 1:13:39 AM",00:01:28,0.08,"2,218","1,622"
1059694,Siebackup,0,Backup,ACUELEHON,"Jan 28, 2024 1:12:11 AM","Jan 28, 2024 1:14:51 AM",00:02:40,0.06,95,"1,536"
1059695,Siebackup,0,Backup,ACUELEHON,"Jan 28, 2024 1:12:11 AM","Jan 28, 2024 1:16:05 AM",00:03:54,0.02,"2,107",377
1059696,Siebackup,0,Backup,ACUELEHON,"Jan 28, 2024 1:12:11 AM","Jan 28, 2024 1:17:15 AM",00:05:04,0.1,192,"2,570"
1059697,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 28, 2024 1:23:40 AM","Jan 28, 2024 1:23:42 AM",00:00:02,0,0,0
1059698,Siebackup,0,Duplication,L-SIEBACKUP,"Jan 28, 2024 1:45:02 AM","Jan 28, 2024 4:53:59 AM",03:08:57,241.41,0,0
1059699,Siebackup,0,Backup,virtualdbsql16.acueducto.red,"Jan 28, 2024 2:01:56 AM","Jan 28, 2024 2:07:15 AM",00:05:19,0,4,16
1059700,Siebackup,0,Backup,sapbwp-bck,"Jan 28, 2024 2:06:45 AM","Jan 28, 2024 2:07:15 AM",00:00:30,0.42,1,"123,718"
1059701,Siebackup,0,Backup,sapbwp-bck,"Jan 28, 2024 2:06:44 AM","Jan 28, 2024 2:07:15 AM",00:00:31,0.28,1,"112,289"
1059702,Siebackup,0,Backup,sapbwp-bck,"Jan 28, 2024 2:06:44 AM","Jan 28, 2024 2:07:15 AM",00:00:31,0.25,1,"127,784"
1059703,Siebackup,0,Backup,sapbwp-bck,"Jan 28, 2024 2:07:23 AM","Jan 28, 2024 2:07:47 AM",00:00:24,0,8,"1,471"
1059704,Siebackup,0,Backup,sapn0-bck,"Jan 28, 2024 2:10:19 AM","Jan 28, 2024 2:14:41 AM",00:04:22,3.52,1,"39,718"
1059705,Siebackup,0,Backup,sapn0-bck,"Jan 28, 2024 2:10:19 AM","Jan 28, 2024 2:13:55 AM",00:03:36,1.74,2,"36,981"
1059706,Siebackup,0,Backup,sapn0-bck,"Jan 28, 2024 2:14:47 AM","Jan 28, 2024 2:16:33 AM",00:01:46,0,9,"53,761"
1059707,Siebackup,0,Backup,acueora06,"Jan 28, 2024 2:30:00 AM","Jan 28, 2024 7:21:21 AM",04:51:21,0,0,0
1059708,Siebackup,0,Backup,virtualdbsql12,"Jan 28, 2024 2:30:00 AM","Jan 28, 2024 4:55:57 AM",02:25:57,0,0,0
1059709,Siebackup,0,Backup,virtualdbsql12,"Jan 28, 2024 2:30:21 AM","Jan 28, 2024 2:32:55 AM",00:02:34,0,27,"5,353"
1059710,Siebackup,0,Backup,virtualdbsql12,"Jan 28, 2024 2:30:21 AM","Jan 28, 2024 4:55:47 AM",02:25:26,84.21,91,"10,173"
1059711,Siebackup,0,Backup,acueora06,"Jan 28, 2024 2:30:21 AM","Jan 28, 2024 7:21:11 AM",04:50:50,73.39,69,"10,392"
1059712,Siebackup,0,Duplication,L-SIEBACKUP,"Jan 28, 2024 2:36:05 AM","Jan 28, 2024 2:54:51 AM",00:18:46,15,0,0
1059713,Siebackup,0,Backup,ACUECORI,"Jan 28, 2024 2:56:19 AM","Jan 28, 2024 4:06:19 AM",01:10:00,635.37,"29,225","162,484"
1059714,Siebackup,0,Backup,EACENNT16,"Jan 28, 2024 3:00:00 AM","Jan 28, 2024 3:03:23 AM",00:03:23,0.31,"27,208","370,721"
1059715,Siebackup,84,Backup,ACUEREALMADRID_v2,"Jan 28, 2024 3:00:00 AM","Jan 28, 2024 3:33:03 AM",00:33:03,0,50,"57,915"
1059716,Siebackup,0,Backup,acueora04,"Jan 28, 2024 3:00:00 AM","Jan 28, 2024 3:23:23 AM",00:23:23,0,0,0
1059717,Siebackup,0,Backup,acueosbprd01,"Jan 28, 2024 3:00:00 AM","Jan 28, 2024 3:39:29 AM",00:39:29,0.05,"55,474","11,370"
1059718,Siebackup,0,Backup,acueosbprd02,"Jan 28, 2024 3:00:00 AM","Jan 28, 2024 3:03:29 AM",00:03:29,0.02,"49,518","100,679"
1059719,Siebackup,0,Backup,acueora04,"Jan 28, 2024 3:00:24 AM","Jan 28, 2024 3:23:05 AM",00:22:41,94.16,9,"75,007"
1059720,Siebackup,0,Backup,acueora04,"Jan 28, 2024 3:00:24 AM","Jan 28, 2024 3:17:01 AM",00:16:37,16.63,21,"51,379"
1059721,Siebackup,0,Backup,acueora04,"Jan 28, 2024 3:00:24 AM","Jan 28, 2024 3:00:45 AM",00:00:21,0.03,8,"62,477"
1059722,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 28, 2024 3:06:28 AM","Jan 28, 2024 3:06:29 AM",00:00:01,0,0,0
1059723,Siebackup,196,Backup,ACUENEBULAFSAP,"Jan 28, 2024 3:13:41 AM","Jan 28, 2024 3:15:37 AM",00:01:56,0,0,0
1059724,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 28, 2024 3:27:56 AM","Jan 28, 2024 3:27:57 AM",00:00:01,0,0,0
1059725,Siebackup,0,Backup,ACUEGETAFE,"Jan 28, 2024 4:00:00 AM","Jan 28, 2024 4:39:47 AM",00:39:47,0,0,0
1059726,Siebackup,129,Backup,ACUECHELSEA,"Jan 28, 2024 4:00:00 AM","Jan 28, 2024 7:22:49 AM",03:22:49,0,0,0
1059727,Siebackup,129,Backup,ACUEEVERTON,"Jan 28, 2024 4:00:00 AM","Jan 28, 2024 7:22:39 AM",03:22:39,0,0,0
1059728,Siebackup,129,Backup,acuefulham-bck,"Jan 28, 2024 4:00:00 AM","Jan 28, 2024 7:22:41 AM",03:22:41,0,0,0
1059729,Siebackup,0,Backup,acueora07-bck,"Jan 28, 2024 4:00:00 AM","Jan 28, 2024 4:29:17 AM",00:29:17,0,0,0
1059730,Siebackup,0,Backup,acueora08-bck,"Jan 28, 2024 4:00:00 AM","Jan 28, 2024 4:02:27 AM",00:02:27,0,0,0
1059731,Siebackup,129,Backup,ccoracle01_BCK,"Jan 28, 2024 4:00:00 AM","Jan 28, 2024 7:25:17 AM",03:25:17,0,0,0
1059732,Siebackup,0,Backup,clusdbdtcvmw,"Jan 28, 2024 4:00:00 AM","Jan 28, 2024 5:46:47 AM",01:46:47,0,0,0
1059733,Siebackup,0,Backup,ACUEWDS,"Jan 28, 2024 4:00:00 AM","Jan 28, 2024 4:01:21 AM",00:01:21,0,0,0
1059734,Siebackup,0,Backup,acueora07-bck,"Jan 28, 2024 4:00:00 AM","Jan 28, 2024 4:29:17 AM",00:29:17,6.72,22,"11,430"
1059735,Siebackup,0,Backup,acueora08-bck,"Jan 28, 2024 4:00:00 AM","Jan 28, 2024 4:02:27 AM",00:02:27,0,1,"32,000"
1059736,Siebackup,129,Backup,ccoracle01_BCK,"Jan 28, 2024 4:00:01 AM","Jan 28, 2024 7:25:17 AM",03:25:16,0,1,"4,724,296"
1059737,Siebackup,0,Backup,ACUEWDS,"Jan 28, 2024 4:00:22 AM","Jan 28, 2024 4:00:51 AM",00:00:29,0,202,"8,420"
1059738,Siebackup,0,Backup,ACUEWDS,"Jan 28, 2024 4:00:23 AM","Jan 28, 2024 4:01:01 AM",00:00:38,0,31,"1,880"
1059739,Siebackup,0,Backup,ACUEWDS,"Jan 28, 2024 4:00:23 AM","Jan 28, 2024 4:00:45 AM",00:00:22,0,0,0
1059740,Siebackup,0,Backup,ACUEWDS,"Jan 28, 2024 4:00:23 AM","Jan 28, 2024 4:00:51 AM",00:00:28,0,12,2
1059741,Siebackup,0,Backup,ACUEWDS,"Jan 28, 2024 4:00:23 AM","Jan 28, 2024 4:01:13 AM",00:00:50,0,4,"2,706"
1059742,Siebackup,129,Backup,ACUEEVERTON,"Jan 28, 2024 4:00:38 AM","Jan 28, 2024 7:22:39 AM",03:22:01,0,1,0
1059743,Siebackup,129,Backup,acuefulham-bck,"Jan 28, 2024 4:00:43 AM","Jan 28, 2024 7:22:41 AM",03:21:58,0,2,0
1059744,Siebackup,129,Backup,ACUECHELSEA,"Jan 28, 2024 4:00:46 AM","Jan 28, 2024 7:22:49 AM",03:22:03,0,1,0
1059745,Siebackup,0,Backup,backupsmp,"Jan 28, 2024 4:01:17 AM","Jan 28, 2024 4:08:47 AM",00:07:30,5.27,40,"18,944"
1059746,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 28, 2024 4:02:39 AM","Jan 28, 2024 4:02:40 AM",00:00:01,0,0,0
1059747,Siebackup,0,Backup,clusdbdtcvmw,"Jan 28, 2024 4:03:10 AM","Jan 28, 2024 5:32:27 AM",01:29:17,315.31,167,"120,205"
1059748,Siebackup,0,Backup,ACUEGETAFE,"Jan 28, 2024 4:03:14 AM","Jan 28, 2024 4:25:27 AM",00:22:13,56.72,65,"90,775"
1059749,Siebackup,0,Backup,sapbwp-bck,"Jan 28, 2024 4:05:41 AM","Jan 28, 2024 4:06:09 AM",00:00:28,0,1,"115,573"
1059750,Siebackup,0,Backup,sapbwp-bck,"Jan 28, 2024 4:05:42 AM","Jan 28, 2024 4:06:09 AM",00:00:27,0,1,"143,271"
1059751,Siebackup,0,Backup,sapbwp-bck,"Jan 28, 2024 4:05:41 AM","Jan 28, 2024 4:06:09 AM",00:00:28,0,1,"136,306"
1059752,Siebackup,0,Backup,sapbwp-bck,"Jan 28, 2024 4:06:18 AM","Jan 28, 2024 4:06:41 AM",00:00:23,0,8,"1,475"
1059753,Siebackup,0,Backup,backupsmp,"Jan 28, 2024 4:08:54 AM","Jan 28, 2024 4:10:13 AM",00:01:19,0.12,1,"8,263"
1059754,Siebackup,0,Backup,sapn0-bck,"Jan 28, 2024 4:10:19 AM","Jan 28, 2024 4:14:07 AM",00:03:48,3.52,1,"49,261"
1059755,Siebackup,0,Backup,sapn0-bck,"Jan 28, 2024 4:10:21 AM","Jan 28, 2024 4:13:31 AM",00:03:10,1.74,2,"42,577"
1059756,Siebackup,0,Backup,backupsmp,"Jan 28, 2024 4:10:20 AM","Jan 28, 2024 4:13:27 AM",00:03:07,0.01,9,"310,526"
1059757,Siebackup,0,Backup,sapn0-bck,"Jan 28, 2024 4:14:14 AM","Jan 28, 2024 4:16:51 AM",00:02:37,0.25,2,"30,947"
1059758,Siebackup,0,Backup,sapn0-bck,"Jan 28, 2024 4:14:14 AM","Jan 28, 2024 4:18:11 AM",00:03:57,3.5,1,"43,068"
1059759,Siebackup,0,Duplication,L-SIEBACKUP,"Jan 28, 2024 4:16:05 AM","Jan 28, 2024 4:18:01 AM",00:01:56,0,0,0
1059760,Siebackup,0,Backup,sapn0-bck,"Jan 28, 2024 4:18:17 AM","Jan 28, 2024 4:19:57 AM",00:01:40,0,9,"188,166"
1059761,Siebackup,0,Duplication,L-SIEBACKUP,"Jan 28, 2024 4:36:05 AM","Jan 28, 2024 4:39:53 AM",00:03:48,19.03,0,0
1059762,Siebackup,0,Backup,ACUENEBULAFSAP,"Jan 28, 2024 4:36:14 AM","Jan 28, 2024 7:13:57 AM",02:37:43,0,0,0
1059763,Siebackup,0,Backup,ACUENEBULAFSAP,"Jan 28, 2024 4:38:01 AM","Jan 28, 2024 6:09:27 AM",01:31:26,0.19,"195,832",184
1059764,Siebackup,0,Backup,ACUENEBULAFSAP,"Jan 28, 2024 4:38:01 AM","Jan 28, 2024 4:49:47 AM",00:11:46,0.01,"22,670",197
1059765,Siebackup,0,Backup,ACUENEBULAFSAP,"Jan 28, 2024 4:38:01 AM","Jan 28, 2024 5:41:29 AM",01:03:28,0.01,"28,158",39
1059766,Siebackup,0,Backup,ACUENEBULAFSAP,"Jan 28, 2024 4:38:01 AM","Jan 28, 2024 5:58:13 AM",01:20:12,0.04,"84,079",96
1059767,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 28, 2024 4:50:46 AM","Jan 28, 2024 4:59:38 AM",00:08:52,0,0,0
1059768,Siebackup,0,Backup,EACENNT12,"Jan 28, 2024 5:00:00 AM","Jan 28, 2024 5:36:13 AM",00:36:13,267.82,"32,932","144,365"
1059769,Siebackup,0,Snapshot,ACUEZVPNSOCPRU,"Jan 28, 2024 5:00:00 AM","Jan 28, 2024 5:16:15 AM",00:16:15,0,0,0
1059770,Siebackup,129,Snapshot,PRUEBA_ACUEBLACKBIRD,"Jan 28, 2024 5:00:00 AM","Jan 28, 2024 5:20:39 AM",00:20:39,0,0,0
1059771,Siebackup,0,Backup,EACENNT12,"Jan 28, 2024 5:00:00 AM","Jan 28, 2024 5:29:05 AM",00:29:05,0,0,0
1059772,Siebackup,0,Backup,ACUECORI,"Jan 28, 2024 5:00:00 AM","Jan 28, 2024 5:10:57 AM",00:10:57,0,0,0
1059773,Siebackup,0,Backup,ACUEZVPNSOCPRU,"Jan 28, 2024 5:00:08 AM","Jan 28, 2024 5:16:07 AM",00:15:59,1.17,"386,684","99,084"
1059774,Siebackup,129,Backup,PRUEBA_ACUEBLACKBIRD,"Jan 28, 2024 5:00:10 AM","Jan 28, 2024 5:20:23 AM",00:20:13,0,475,0
1059775,Siebackup,0,Backup,EACENNT12,"Jan 28, 2024 5:01:20 AM","Jan 28, 2024 5:27:55 AM",00:26:35,1.73,"2,267","153,085"
1059776,Siebackup,0,Backup,EACENNT12,"Jan 28, 2024 5:01:20 AM","Jan 28, 2024 5:08:43 AM",00:07:23,0.32,"1,533","135,953"
1059777,Siebackup,0,Backup,ACUECORI,"Jan 28, 2024 5:01:30 AM","Jan 28, 2024 5:09:45 AM",00:08:15,7.92,1,"136,559"
1059778,Siebackup,0,Backup,ACUECORI,"Jan 28, 2024 5:01:30 AM","Jan 28, 2024 5:03:17 AM",00:01:47,0.11,1,"82,467"
1059779,Siebackup,0,Backup,ACUECORI,"Jan 28, 2024 5:01:30 AM","Jan 28, 2024 5:08:13 AM",00:06:43,2.64,1,"140,780"
1059780,Siebackup,0,Backup,sapn0-bck,"Jan 28, 2024 5:10:21 AM","Jan 28, 2024 5:13:47 AM",00:03:26,3.5,1,"42,325"
1059781,Siebackup,0,Backup,sapn0-bck,"Jan 28, 2024 5:10:21 AM","Jan 28, 2024 5:12:29 AM",00:02:08,0.25,2,"30,784"
1059782,Siebackup,0,Backup,sapn0-bck,"Jan 28, 2024 5:13:54 AM","Jan 28, 2024 5:15:55 AM",00:02:01,0,9,"47,041"
1059783,Siebackup,196,Backup,acuenx01-bck,"Jan 28, 2024 6:00:00 AM","Jan 28, 2024 12:00:01 PM",06:00:01,0,0,0
1059784,Siebackup,0,Backup,ACUEPRINTW19_REST250921_2,"Jan 28, 2024 6:00:00 AM","Jan 28, 2024 6:05:03 AM",00:05:03,1.54,11,"34,208"
1059785,Siebackup,0,Backup,backupsmp,"Jan 28, 2024 6:00:00 AM","Jan 28, 2024 6:00:15 AM",00:00:15,0,0,0
1059786,Siebackup,0,Backup,backupspr,"Jan 28, 2024 6:00:00 AM","Jan 28, 2024 6:00:21 AM",00:00:21,0.03,"2,338","129,117"
1059787,Siebackup,0,Backup,martea,"Jan 28, 2024 6:00:00 AM","Jan 28, 2024 6:00:29 AM",00:00:29,0.09,"1,499","4,258"
1059788,Siebackup,0,Backup,marteb,"Jan 28, 2024 6:00:00 AM","Jan 28, 2024 6:00:11 AM",00:00:11,0.09,301,"29,949"
1059789,Siebackup,0,Backup,sapbwp-bck,"Jan 28, 2024 6:00:00 AM","Jan 28, 2024 6:00:15 AM",00:00:15,0,0,0
1059790,Siebackup,0,Backup,sapdbw,"Jan 28, 2024 6:00:00 AM","Jan 28, 2024 6:00:15 AM",00:00:15,0,0,0
1059791,Siebackup,0,Backup,sapdev-bck,"Jan 28, 2024 6:00:00 AM","Jan 28, 2024 6:00:15 AM",00:00:15,0,0,0
1059792,Siebackup,0,Backup,sapn0-bck,"Jan 28, 2024 6:00:00 AM","Jan 28, 2024 6:00:15 AM",00:00:15,0,0,0
1059793,Siebackup,0,Backup,ACUECVIRTUAL_Rest221022,"Jan 28, 2024 6:00:00 AM","Jan 28, 2024 6:01:25 AM",00:01:25,0,"3,328","191,312"
